,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp
19451,476717,SHREMPEPE,2.0,USD,487.80479999999994,1500565497
19452,476717,PEPETODAMOON,1.0,USD,54.2168,1500565497
19453,476719,PEPEJOBS,1.0,USD,1041.328,1500567415
19454,476719,PEPEISPEACE,2.0,USD,140.72,1500567415
19455,476719,CRYSTALPEPE,3.0,USD,211.07999999999998,1500567415
19456,476719,PAPILLON,2.0,USD,84.432,1500567415
19457,476719,KEKVSMOLOCH,1.0,USD,10.933944,1500567415
19458,476719,BTCPEPE,2.0,USD,56.288,1500567415
19459,476719,CRYSTALPEPE,2.0,USD,140.72,1500567415
19460,476719,PAPILLON,1.0,USD,56.288,1500567415
19461,476719,SPIDERMNPEPE,1.0,USD,63.324,1500567415
19462,476719,DANKPEPE,1.0,USD,56.288,1500567415
19463,476719,MAOZEPEPE,1.0,USD,281.44,1500567415
19464,476719,PEPECAMO,1.0,USD,11.11688,1500567415
19465,476719,EINSTEINPEPE,1.0,USD,253.296,1500567415
19466,476719,GOXPEPE,2.0,USD,153.497376,1500567415
19467,476719,PEPERICH,1.0,USD,35.18,1500567415
19468,476719,SALVADORPEPE,1.0,USD,139.31279999999998,1500567415
19469,476719,HIPPIEPEPE,1.0,USD,50.6592,1500567415
19470,476719,THELASTPEPE,1.0,USD,351.8,1500567415
19471,476722,PRINCESSPEPE,1.0,USD,58.56,1500568364
19472,476722,PEPETODAMOON,1.0,USD,68.32,1500568364
19473,476722,PEPEZILLA,1.0,USD,9.76,1500568364
19474,476722,PEPENATTI,1.0,USD,4.981488,1500568364
19475,476723,RANDOMPEPE,1.0,USD,10.843359999999999,1500568369
19476,476724,TAJPEPE,2.0,USD,48.8,1500568767
19477,476724,SALTANDPEPE,3.0,USD,102.48,1500568767
19478,476724,TAJPEPE,1.0,USD,24.4,1500568767
19479,476728,PEPEGUN,1.0,USD,68.221056,1500569806
19480,476728,PEPEVOLUTION,4.0,USD,112.576,1500569806
19481,476728,PEPEGAIA,1.0,USD,50.6592,1500569806
19482,476728,PEPETREK,4.0,USD,56.288,1500569806
19483,476728,PEPERICH,1.0,USD,46.848,1500569806
19484,476728,PEPENUKES,1.0,USD,42.216,1500569806
19485,476728,PEPEGIRL,1.0,USD,8.4432,1500569806
19486,476729,PEPLACE,445.0,USD,162.81304,1500570022
19487,476729,PEPEZ,9.0,USD,28.115855999999997,1500570022
19488,476729,PLINKOPEPE,2.0,USD,14.072,1500570022
19489,476729,RAREMRROBOT,1.0,USD,68.221056,1500570022
19490,476729,RPSILLYWALK,3.0,USD,46.901976,1500570022
19491,476729,RAREIVANKA,9.0,USD,140.705928,1500570022
19492,476730,PEPEBROS,3.0,USD,128.7588,1500570616
19493,476730,TWOPLYPEPE,1.0,USD,13.3684,1500570616
19494,476730,SQUATCHPEPE,1.0,USD,14.072,1500570616
19495,476730,THELASTPEPE,1.0,USD,351.8,1500570616
19496,476730,WEAREALLPEPE,1.0,USD,140.72,1500570616
19497,476730,TODAMOONPEPE,40.0,USD,112.576,1500570616
19498,476730,TIMEPEPE,1.0,USD,42.216,1500570616
19499,476730,SQUATCHPEPE,4.0,USD,56.288,1500570616
19500,476730,SCARFACEPEPE,1.0,USD,61.593143999999995,1500570616
19501,476730,THEPEPEWHALE,2.0,USD,40.8088,1500570616
19502,476730,SPIDERMNPEPE,1.0,USD,478.24,1500570616
19503,476730,RARELORDKEK,2.0,USD,78.08,1500570616
19504,476730,UFOPEPE,2.0,USD,117.12,1500570616
19505,476730,RUNTHEPEPE,2.0,USD,93.803952,1500570616
19506,476730,SITHLORDPEPE,1.0,USD,70.36,1500570616
19507,476732,ROOMRAREPEPE,3.0,USD,325.0632,1500571798
19508,476732,PEPEKEEPER,1.0,USD,10.933944,1500571798
19509,476732,RAREWOLFPEPE,1.0,USD,9.8504,1500571798
19510,476732,TRUMPRARE,1.0,USD,98.50399999999999,1500571798
19511,476732,THEPEPEKISS,1.0,USD,334.055208,1500571798
19512,476732,RAREPEPENEWS,1000.0,USD,9.76,1500571798
19513,476732,IMWITHPEPE,10.0,USD,91.46799999999999,1500571798
19514,476732,PEPEKMONGO,3.0,USD,21.108,1500571798
19515,476732,PEPEKACHU,1.0,USD,175.9,1500571798
19516,476732,PEPEBROS,3.0,USD,132.9804,1500571798
19517,476732,PEPEMINING,1.0,USD,292.8,1500571798
19518,476732,TROUTPEPE,1.0,USD,253.296,1500571798
19519,476732,LUCKYPEPE,10.0,USD,10.83544,1500571798
19520,476734,SEAMANPEPE,1.0,USD,9.371952,1500572420
19521,476734,PEPEBREEDER,1.0,USD,422.15999999999997,1500572420
19522,476734,PEPECLUB,3.0,USD,63.324,1500572420
19523,476735,MORPHEUSPEPE,1.0,USD,309.584,1500572662
19524,476735,EGGPLANTPEPE,1.0,USD,10.525856,1500572662
19525,476735,TRIPPYPEPE,1.0,USD,211.07999999999998,1500572662
19526,476736,NEONPEPE,1.0,USD,62.535968,1500572779
19527,476737,PEPERANGER,2.0,USD,35.18,1500573029
19528,476737,PEPERBOY,5.0,USD,38.698,1500573029
19529,476738,RAIRPEPE,1.0,USD,27.4404,1500573818
19530,476738,USD,633.254072,DARKPILLPEPE,1.0,1500573818
19531,476738,PEPEROYAL,2.0,USD,25.3296,1500573818
19532,476738,DRATHPEPE,1.0,USD,140.72,1500573818
19533,476738,PEPERMAID,1.0,USD,13.3684,1500573818
19534,476738,PEPERAZZIS,1.0,USD,21.108,1500573818
19535,476738,PEPERETRO,1.0,USD,10.933944,1500573818
19536,476738,PEPERGRIFFIN,1.0,USD,17.927728,1500573818
19537,476738,PEPEKONGBIGM,1.0,USD,70.36,1500573818
19538,476738,JALAPEPE,1.0,USD,35.18,1500573818
19539,476739,PEPEFETT,1.0,USD,16.8864,1500574534
19540,476739,BEETLEPEPE,1.0,USD,42.216,1500574534
19541,476739,SLVPEPE,2.0,USD,19.7008,1500574534
19542,476739,PEPEWANTSYOU,1.0,USD,59.102399999999996,1500574534
19543,476739,SMUGPEPE,1.0,USD,54.1772,1500574534
19544,476739,PEPEFETT,1.0,USD,16.8864,1500574534
19545,476739,HANPEPE,1.0,USD,56.288,1500574534
19546,476739,GLDPEPE,1.0,USD,10.554,1500574534
19547,476739,HANGINPEPE,1.0,USD,11.2576,1500574534
19548,476739,HANNIBALPEPE,1.0,USD,4.9252,1500574534
19549,476740,CANNEDPEPE,2.0,USD,14.072,1500575584
19550,476740,CANNONPEPE,1.0,USD,28.144,1500575584
19551,476740,PEPESOUP,1.0,USD,25.3296,1500575584
19552,476740,PEPESMURF,1.0,USD,33.7728,1500575584
19553,476740,SMUGPEPE,1.0,USD,68.32,1500575584
19554,476740,SMUGPEPE,2.0,USD,108.3544,1500575584
19555,476741,MOBIUSPEPE,3.0,USD,12.6648,1500576813
19556,476741,PEPEADDICT,2.0,USD,11.2576,1500576813
19557,476741,DAPPERPEPE,1.0,USD,21.108,1500576813
19558,476741,PEPECENT,1.0,USD,71.0636,1500576813
19559,476741,CULTOFPEPE,1000.0,USD,35.18,1500576813
19560,476741,WPPEPE,10.0,USD,124.81864,1500576813
19561,476741,PEPETHETROLL,1.0,USD,10.933944,1500576813
19562,476741,PEPERACCOON,15.0,USD,116.094,1500576813
19563,476741,PEPETRASH,1.0,USD,16.8864,1500576813
19564,476741,PEPEMOON,2.0,USD,50.011888,1500576813
19565,476741,WPPEPE,1.0,USD,12.495936,1500576813
19566,476741,PEPETREZOR,5.0,USD,87.95,1500576813
19567,476741,PEPETUITY,1.0,USD,109.437944,1500576813
19568,476741,PEPEPARADISE,1.0,USD,7.036,1500576813
19569,476741,PEPETRASH,2.0,USD,33.7728,1500576813
19570,476741,PEPEPAMPERS,1.0,USD,43.6232,1500576813
19571,476742,PEPECASTRO,1.0,USD,253.296,1500578120
19572,476742,PEPEASTRO,5.0,USD,125.02972,1500578120
19573,476742,BATMANPEPE,1.0,USD,42.216,1500578120
19574,476742,PEPEFIFTYONE,3.0,USD,25.3296,1500578120
19575,476742,CHIKUNPEPE,1.0,USD,42.14564,1500578120
19576,476742,DOCTORPEPE,2.0,USD,21.108,1500578120
19577,476742,PEPESOUP,2.0,USD,50.6592,1500578120
19578,476742,PEPEMAXAF,1.0,USD,14.072,1500578120
19579,476742,SURFINGPEPE,1.0,USD,70.36,1500578120
19580,476742,GOSPELPEPE,2.0,USD,33.49136,1500578120
19581,476742,SUPERMANPEPE,1.0,USD,28.144,1500578120
19582,476742,PEPEPRINGLES,100.0,USD,12.6648,1500578120
19583,476742,BONDPEPE,2.0,USD,112.576,1500578120
19584,476748,PEPEGIGA,2.0,USD,14.072,1500580638
19585,476751,KAMIKAZEPEPE,1.0,USD,17.59,1500583922
19586,476752,GAMEOFPEPE,20.0,USD,126.648,1500585015
19587,476752,GAMEOFPEPE,15.0,USD,105.53999999999999,1500585015
19588,476752,GAMEOFPEPE,2.0,USD,11.2576,1500585015
19589,476752,GAMEOFPEPE,3.0,USD,16.8864,1500585015
19590,476752,DRATHPEPE,1.0,USD,140.72,1500585015
19591,476752,GLDPEPE,10.0,USD,105.53999999999999,1500585015
19592,476752,HARDPEPEFORK,2.0,USD,162.25016,1500585015
19593,476752,PEPEKACHU,1.0,USD,175.9,1500585015
19594,476752,PEPEADDICT,2.0,USD,11.2576,1500585015
19595,476752,PAPILLON,1.0,USD,56.288,1500585015
19596,476752,JOKERPEPEKEK,2.0,USD,38.726144,1500585015
19597,476752,EINSTEINPEPE,2.0,USD,506.592,1500585015
19598,476752,DOCTORPEPE,2.0,USD,21.108,1500585015
19599,476752,CRYSTALPEPE,3.0,USD,211.07999999999998,1500585015
19600,476752,CANNONPEPE,4.0,USD,112.576,1500585015
19601,476752,BONDPEPE,8.0,USD,450.304,1500585015
19602,476752,BOSSHOGPEPE,3.0,USD,105.53999999999999,1500585015
19603,476752,DANKPEPE,3.0,USD,181.5288,1500585015
19604,476752,DANKPEPE,1.0,USD,78.16996,1500585015
19605,476752,DOKUGANPEPE,10.0,USD,70.36,1500585015
19606,476752,DANKVADER,20.0,USD,218.67888,1500585015
19607,476752,PEPEPONY,4.0,USD,22.5152,1500585015
19608,476752,DABPEPE,16.0,USD,124.95935999999999,1500585015
19609,476752,BIGVERNPEPE,2.0,USD,41.93456,1500585015
19610,476752,BOSSHOGPEPE,2.0,USD,70.36,1500585015
19611,476757,PUREGOLDPEPE,1.0,USD,28.144,1500588335
19612,476757,PEPETHUGLIFE,1.0,USD,14.00164,1500588335
19613,476757,PEPETHUGLIFE,1.0,USD,11.9612,1500588335
19614,476757,WANTEDPEPE,2.0,USD,49.251999999999995,1500588335
19615,476757,PEPETIP,66.0,USD,13.93128,1500588335
19616,476757,PEPEISPEACE,4.0,USD,281.44,1500588335
19617,476757,NEOPEPE,2.0,USD,140.72,1500588335
19618,476757,NEOPEPE,1.0,USD,63.324,1500588335
19619,476757,GRAFFITIPEPE,1.0,USD,70.28963999999999,1500588335
19620,476757,MONOPEPEOLY,2.0,USD,28.144,1500588335
19621,476757,WANTEDPEPE,1.0,USD,22.5152,1500588335
19622,476757,NEOPEPE,2.0,USD,154.792,1500588335
19623,476759,THREEDPEPE,1.0,USD,15.479199999999999,1500591429
19624,476759,PEPEART,6.0,USD,59.102399999999996,1500591429
19625,476759,GRANDPEPES,3.0,USD,35.8836,1500591429
19626,476759,PEPEGAMBIT,1.0,USD,42.216,1500591429
19627,476761,PEPEPOOL,2.0,USD,39.4016,1500592849
19628,476761,SEXAYEPEPE,1.0,USD,21.108,1500592849
19629,476761,SAVEPEPE,1.0,USD,12.6648,1500592849
19630,476761,PISFORPEPE,3.0,USD,37.9944,1500592849
19631,476761,PISFORPEPE,2.0,USD,25.3296,1500592849
19632,476761,PEPENOSAURUS,1.0,USD,18.293599999999998,1500592849
19633,476761,WESTERNPEPE,3.0,USD,52.769999999999996,1500592849
19634,476761,SAVEPEPE,5.0,USD,63.324,1500592849
19635,476761,THEPEPEKISS,1.0,USD,334.055208,1500592849
19636,476761,PEPEMAORI,2.0,USD,70.36,1500592849
19637,476761,BEHAPPYPEPE,10.0,USD,168.864,1500592849
19638,476761,PEPEHARDTALK,1.0,USD,70.36,1500592849
19639,476761,PEPEMAORI,1.0,USD,14.072,1500592849
19640,476761,FIGHTPEPE,4.0,USD,73.17439999999999,1500592849
19641,476761,PEPEDON,1.0,USD,14.057927999999999,1500592849
19642,476761,MELANCHOLIA,2.0,USD,91.46799999999999,1500592849
19643,476761,FIGHTPEPE,1.0,USD,18.293599999999998,1500592849
19644,476761,MEDICINEPEPE,100.0,USD,70.36,1500592849
19645,476764,FATPEPSLIM,1.0,USD,13.93128,1500593890
19646,476765,PEPEINTRO,1.0,USD,281.44,1500594501
19647,476766,BINARYPEPE,1.0,USD,2181.16,1500594991
19648,476766,BARRYPEPE,1.0,USD,1402.499952,1500594991
19649,476767,CIRCLEOFPEPE,1.0,USD,105.53999999999999,1500595386
19650,476767,INCREDIEPEPE,1.0,USD,35.18,1500595386
19651,476768,GLDPEPE,2.0,USD,21.108,1500595608
19652,476770,PEPEONMUSK,4989.0,USD,210.615624,1500596287
19653,476770,PEPEZOMBIE,1.0,USD,40.485144,1500596287
19654,476770,CNTRFLDPEPE,5.0,USD,211.07999999999998,1500596287
19655,476771,PEPELUFFY,10.0,USD,140.72,1500597081
19656,476771,PEPEGREEN,1.0,USD,12.650727999999999,1500597081
19657,476771,DONTBEMENACE,1.0,USD,10.933944,1500597081
19658,476771,GTPEPE,31.0,USD,24.210876,1500597081
19659,476771,PEPEONMUSK,5000.0,USD,281.44,1500597081
19660,476771,ENGELPEPE,1.0,USD,7.036,1500597081
19661,476771,MYSPEPE,3.0,USD,37.9944,1500597081
19662,476771,PEPERRIDA,1.0,USD,11.2576,1500597081
19663,476771,PEPERRIDA,2.0,USD,30.958399999999997,1500597081
19664,476773,JALAPEPE,1.0,USD,140.72,1500600837
19665,476773,ENGELPEPE,13.0,USD,91.46799999999999,1500600837
19666,476773,PPLNMDNTNY,10.0,USD,46.85976,1500600837
19667,476773,JACKPOTPEPE,7.0,USD,19.7008,1500600837
19668,476773,BITGIRLPEPE,1.0,USD,70.36,1500600837
