,Block,Timestamp,CardName,NumCards,Payment,PriceUSD,PricePerPepe,NumberIssued
22128,479822,1502288841,LORDKEK,5.55e-06,USD,1.0634927981223001,191620.323986,10.0
22376,480297,1502591065,LORDKEK,0.00014999,USD,26.621573811386586,177488.99134200005,10.0
25157,492861,1509664741,LORDKEK,1e-06,USD,0.230527,230527.00000000003,10.0
25257,494735,1510899216,LORDKEK,0.00210871,USD,577.4069721999998,273819.9999999999,10.0
25265,494800,1510931751,LORDKEK,0.00042300000000000004,USD,111.02481000000002,262470.0000000001,10.0
25267,494801,1510931886,LORDKEK,0.015099000000000001,USD,3963.03453,262470.0,10.0
25269,494806,1510933884,LORDKEK,0.001,USD,262.47,262470.0,10.0
25270,494820,1510941350,LORDKEK,0.0012,USD,314.96400000000006,262470.0000000001,10.0
25273,494823,1510943896,LORDKEK,0.003,USD,787.4100000000003,262470.0000000001,10.0
25315,494965,1511033696,LORDKEK,0.025098500000000003,USD,7065.7297199999975,281519.9999999999,10.0
25318,494977,1511039741,LORDKEK,0.0144,USD,4053.888,281520.0,10.0
25327,495022,1511061312,LORDKEK,0.001,USD,281.52,281520.0,10.0
25333,495082,1511092904,LORDKEK,0.00011009,USD,30.0402583,272870.0,10.0
25410,495718,1511436238,LORDKEK,2.5e-05,USD,5.9250000000000025,237000.00000000012,10.0
25436,495977,1511581114,LORDKEK,0.00049938,USD,127.61655900000001,255550.0,10.0
25458,496187,1511697046,LORDKEK,0.00022,USD,67.56398,307109.0,10.0
25473,496700,1511965734,LORDKEK,0.00044,USD,128.89404000000002,292941.0000000001,10.0
25528,497825,1512527442,LORDKEK,0.001,USD,549.97,549970.0,10.0
25529,497843,1512536360,LORDKEK,0.004,USD,2199.88,549970.0,10.0
25535,497950,1512576504,LORDKEK,0.01106132,USD,5978.7540732,540510.0,10.0
25613,500918,1514167639,LORDKEK,3.17e-06,USD,6.66547975,2102675.0,10.0
8896,453894,1487589279,LORDOFMEMES,3.0,USD,40.17,13.39,100.0
8963,453982,1487644685,LORDOFMEMES,2.0,USD,26.78,13.39,100.0
9208,454421,1487909895,LORDOFMEMES,1.0,USD,14.295,14.295,100.0
9760,454954,1488183057,LORDOFMEMES,1.0,USD,12.895,12.895,100.0
9761,454954,1488183057,LORDOFMEMES,2.0,USD,25.79000000000001,12.895000000000005,100.0
11800,457978,1489931150,LORDOFMEMES,1.0,USD,8.145,8.145,100.0
12299,458768,1490382131,LORDOFMEMES,1.0,USD,11.335000000000004,11.335000000000004,100.0
16132,467304,1495294736,LORDOFMEMES,1.0,USD,59.2858,59.2858,100.0
16353,467926,1495643470,LORDOFMEMES,1.0,USD,107.264,107.264,100.0
19714,476786,1500606320,LORDOFMEMES,1.0,USD,70.36,70.36,100.0
20458,477044,1500748575,LORDOFMEMES,1.0,USD,82.77570000000001,82.77570000000001,100.0
8041,453296,1487236404,LORDSHIVA,1.0,USD,13.689,13.689,110.0
8053,453309,1487243001,LORDSHIVA,1.0,USD,13.689,13.689,110.0
8086,453341,1487262469,LORDSHIVA,1.0,USD,18.252,18.252,110.0
8197,453444,1487322638,LORDSHIVA,1.0,USD,12.933,12.933,110.0
8207,453454,1487326704,LORDSHIVA,1.0,USD,12.933,12.933,110.0
8214,453456,1487327700,LORDSHIVA,1.0,USD,13.729098,13.729098,110.0
8281,453496,1487352346,LORDSHIVA,2.0,USD,37.361999999999995,18.680999999999997,110.0
8541,453665,1487444992,LORDSHIVA,1.0,USD,11.4165,11.4165,110.0
9096,454304,1487848162,LORDSHIVA,1.0,USD,17.154,17.154,110.0
9398,454585,1487996164,LORDSHIVA,1.0,USD,15.432448,15.432448,110.0
9412,454603,1488003965,LORDSHIVA,1.0,USD,15.432448,15.432448,110.0
10145,455545,1488530643,LORDSHIVA,1.0,USD,12.408,12.408,110.0
10187,455671,1488596677,LORDSHIVA,1.0,USD,5.17,5.17,110.0
12571,459090,1490566513,LORDSHIVA,1.0,USD,15.1065,15.1065,110.0
14947,463299,1493028515,LORDSHIVA,1.0,USD,15.5715,15.5715,110.0
16454,468226,1495804490,LORDSHIVA,2.0,USD,126.39,63.195,110.0
19713,476786,1500606320,LORDSHIVA,1.0,USD,54.8808,54.8808,110.0
4535,444904,1482601820,LOVEISPEPE,2.0,USD,1.9,0.95,247365.0
4548,444927,1482614709,LOVEISPEPE,1.0,USD,0.95,0.95,247365.0
4805,446053,1483240435,LOVEISPEPE,1.0,USD,0.86,0.86,247365.0
4939,446707,1483597098,LOVEISPEPE,4.0,USD,4.28,1.07,247365.0
5029,447133,1483849819,LOVEISPEPE,1.0,USD,1.0,1.0,247365.0
7244,452506,1486784615,LOVEISPEPE,1.0,USD,1.743,1.743,247365.0
7301,452601,1486844938,LOVEISPEPE,1.0,USD,1.992,1.992,247365.0
9339,454565,1487985093,LOVEISPEPE,1.0,USD,2.6210000000000004,2.6210000000000004,247365.0
12259,458718,1490360688,LOVEISPEPE,2.0,USD,6.801000000000001,3.4005000000000005,247365.0
24624,489320,1507706077,LOVEISPEPE,1.0,USD,4.6228500000000015,4.6228500000000015,247365.0
60,430525,1474289633,LOVEPEPETATO,1.0,USD,4.33,4.33,100.0
74,430576,1474323655,LOVEPEPETATO,3.0,USD,12.99,4.33,100.0
86,430985,1474552377,LOVEPEPETATO,2.0,USD,10.26,5.13,100.0
92,430996,1474557200,LOVEPEPETATO,1.0,USD,5.13,5.13,100.0
113,431043,1474588699,LOVEPEPETATO,3.0,USD,15.39,5.13,100.0
114,431044,1474589037,LOVEPEPETATO,1.0,USD,5.13,5.13,100.0
121,431054,1474593881,LOVEPEPETATO,1.0,USD,5.13,5.13,100.0
126,431056,1474594913,LOVEPEPETATO,4.0,USD,20.52,5.13,100.0
128,431056,1474594913,LOVEPEPETATO,9.0,USD,46.17,5.13,100.0
303,431768,1474978950,LOVEPEPETATO,2.0,USD,18.56,9.28,100.0
1330,434327,1476465108,LOVEPEPETATO,1.0,USD,6.75,6.75,100.0
1338,434340,1476471844,LOVEPEPETATO,1.0,USD,6.75,6.75,100.0
1357,434351,1476482522,LOVEPEPETATO,1.0,USD,6.75,6.75,100.0
1475,434510,1476582757,LOVEPEPETATO,1.0,USD,9.797999999999998,9.797999999999998,100.0
1906,435006,1476887761,LOVEPEPETATO,1.0,USD,9.453,9.453,100.0
2853,437279,1478232335,LOVEPEPETATO,1.0,USD,6.646999999999999,6.646999999999999,100.0
3145,438354,1478850470,LOVEPEPETATO,1.0,USD,5.956999999999999,5.956999999999999,100.0
5223,448036,1484348935,LOVEPEPETATO,1.0,USD,6.0,6.0,100.0
6708,451465,1486177505,LOVEPEPETATO,1.0,USD,20.145,20.145,100.0
7346,452629,1486861751,LOVEPEPETATO,1.0,USD,29.88000000000001,29.88000000000001,100.0
7729,453071,1487102942,LOVEPEPETATO,2.0,USD,109.08,54.54,100.0
8208,453454,1487326704,LOVEPEPETATO,1.0,USD,40.236,40.236,100.0
9505,454701,1488059722,LOVEPEPETATO,1.0,USD,41.77500000000001,41.77500000000001,100.0
10001,455386,1488431036,LOVEPEPETATO,2.0,USD,72.93,36.465,100.0
10375,455839,1488704053,LOVEPEPETATO,1.0,USD,33.27,33.27,100.0
10950,456701,1489208921,LOVEPEPETATO,1.0,USD,8.61,8.61,100.0
11991,458345,1490154709,LOVEPEPETATO,1.0,USD,27.89225,27.89225,100.0
12812,459416,1490759754,LOVEPEPETATO,1.0,USD,64.425,64.425,100.0
13724,460587,1491439049,LOVEPEPETATO,1.0,USD,64.988,64.988,100.0
14631,462576,1492612897,LOVEPEPETATO,1.0,USD,35.399,35.399,100.0
15701,465988,1494562857,LOVEPEPETATO,1.0,USD,101.39399999999999,101.39399999999999,100.0
16110,467220,1495251077,LOVEPEPETATO,1.0,USD,78.45500000000001,78.45500000000001,100.0
16373,467986,1495675466,LOVEPEPETATO,1.0,USD,201.12000000000003,201.12000000000003,100.0
17351,471609,1497661993,LOVEPEPETATO,2.0,USD,135.018,67.509,100.0
17831,473134,1498588653,LOVEPEPETATO,1.0,USD,74.00524999999998,74.00524999999998,100.0
19761,476812,1500619937,LOVEPEPETATO,1.0,USD,85.83919999999998,85.83919999999998,100.0
19793,476814,1500620707,LOVEPEPETATO,1.0,USD,93.5025,93.5025,100.0
21591,478228,1501397717,LOVEPEPETATO,3.0,USD,261.7425,87.2475,100.0
21948,479296,1501990994,LOVEPEPETATO,2.0,USD,140.36,70.18,100.0
22913,481834,1503550175,LOVEPEPETATO,1.0,USD,146.07,146.07,100.0
24436,488239,1507090917,LOVEPEPETATO,1.0,USD,74.988,74.988,100.0
25632,502991,1515318190,LOVEPEPETATO,1.0,USD,240.96,240.96,100.0
21033,477430,1500940341,LOWRIDERPEPE,2.0,USD,81.22200000000002,40.61100000000001,100.0
21059,477444,1500949735,LOWRIDERPEPE,1.0,USD,40.611,40.611,100.0
21091,477493,1500978925,LOWRIDERPEPE,2.0,USD,63.582,31.791,100.0
21213,477655,1501074598,LOWRIDERPEPE,1.0,USD,33.7568,33.7568,100.0
18234,474347,1499257730,LUCHAPEPE,2.0,USD,34.722,17.361,100.0
18239,474352,1499260943,LUCHAPEPE,4.0,USD,30.833136000000003,7.708284000000001,100.0
18274,474409,1499296131,LUCHAPEPE,2.0,USD,34.722,17.361,100.0
18314,474440,1499314449,LUCHAPEPE,1.0,USD,19.0971,19.0971,100.0
18329,474476,1499329117,LUCHAPEPE,1.0,USD,18.379900000000006,18.379900000000006,100.0
18384,474555,1499380165,LUCHAPEPE,1.0,USD,20.0508,20.0508,100.0
18398,474572,1499393647,LUCHAPEPE,1.0,USD,20.0508,20.0508,100.0
18399,474572,1499393647,LUCHAPEPE,2.0,USD,46.7852,23.3926,100.0
18400,474572,1499393647,LUCHAPEPE,2.0,USD,43.4434,21.7217,100.0
19365,476620,1500516654,LUCHAPEPE,1.0,USD,16.1805,16.1805,100.0
20179,476934,1500689286,LUCHAPEPE,1.0,USD,21.5775,21.5775,100.0
21396,477879,1501199060,LUCHAPEPE,3.0,USD,51.87600000000001,17.292,100.0
21470,477982,1501255540,LUCHAPEPE,2.0,USD,34.038000000000004,17.019000000000002,100.0
21726,478506,1501562754,LUCHAPEPE,2.0,USD,31.752,15.876,100.0
21972,479349,1502027859,LUCHAPEPE,3.0,USD,56.1225,18.7075,100.0
22010,479578,1502155042,LUCHAPEPE,6.0,USD,79.752,13.292,100.0
137,431152,1474656371,LUCKYPEPE,100.0,USD,4.24,0.0424,10000.0
169,431327,1474753980,LUCKYPEPE,150.0,USD,6.06,0.0404,10000.0
201,431530,1474847959,LUCKYPEPE,180.0,USD,8.181000000000001,0.04545,10000.0
715,433108,1475740982,LUCKYPEPE,10.0,USD,0.348,0.0348,10000.0
730,433162,1475769590,LUCKYPEPE,45.0,USD,1.5659999999999998,0.0348,10000.0
830,433552,1475984538,LUCKYPEPE,13.0,USD,0.37856,0.02912,10000.0
833,433575,1475998397,LUCKYPEPE,1.0,USD,0.0294,0.0294,10000.0
834,433583,1476001875,LUCKYPEPE,1.0,USD,0.0294,0.0294,10000.0
868,433695,1476061034,LUCKYPEPE,100.0,USD,2.94,0.0294,10000.0
910,433807,1476138067,LUCKYPEPE,100.0,USD,2.466,0.02466,10000.0
933,433826,1476149581,LUCKYPEPE,35.0,USD,1.00695,0.02877,10000.0
937,433832,1476154123,LUCKYPEPE,1.0,USD,0.032880000000000006,0.032880000000000006,10000.0
1224,434206,1476393198,LUCKYPEPE,10.0,USD,4.46,0.446,10000.0
1264,434234,1476412109,LUCKYPEPE,1000.0,USD,35.68,0.03568,10000.0
1303,434271,1476432900,LUCKYPEPE,1000.0,USD,8.1,0.0081,10000.0
1311,434300,1476447698,LUCKYPEPE,5.0,USD,3.375,0.675,10000.0
1356,434351,1476482522,LUCKYPEPE,20.0,USD,4.5,0.225,10000.0
1488,434519,1476590516,LUCKYPEPE,50.0,USD,3.195,0.0639,10000.0
1619,434629,1476660341,LUCKYPEPE,20.0,USD,1.6280000000000001,0.0814,10000.0
1630,434633,1476662318,LUCKYPEPE,50.0,USD,4.07,0.0814,10000.0
1668,434697,1476712307,LUCKYPEPE,50.0,USD,3.1725000000000003,0.06345,10000.0
1773,434849,1476796648,LUCKYPEPE,100.0,USD,6.220850000000001,0.062208500000000014,10000.0
1817,434891,1476824211,LUCKYPEPE,100.0,USD,6.220850000000001,0.062208500000000014,10000.0
1901,435002,1476886090,LUCKYPEPE,100.0,USD,5.66769,0.0566769,10000.0
1904,435002,1476886090,LUCKYPEPE,1051.0,USD,59.610618,0.05671800000000001,10000.0
1965,435059,1476934778,LUCKYPEPE,100.0,USD,5.66769,0.0566769,10000.0
1968,435059,1476934778,LUCKYPEPE,100.0,USD,5.6718,0.05671800000000001,10000.0
2026,435147,1476990836,LUCKYPEPE,10.0,USD,0.525399,0.0525399,10000.0
2060,435187,1477018954,LUCKYPEPE,1.0,USD,0.0525399,0.0525399,10000.0
2670,436942,1478023197,LUCKYPEPE,46.0,USD,1.7875416000000002,0.0388596,10000.0
2671,436942,1478023197,LUCKYPEPE,4.0,USD,0.15532559999999998,0.0388314,10000.0
2687,436954,1478030388,LUCKYPEPE,3.0,USD,0.11657879999999995,0.03885959999999999,10000.0
2777,437152,1478154497,LUCKYPEPE,100.0,USD,3.74816,0.0374816,10000.0
2921,437497,1478377748,LUCKYPEPE,1.0,USD,0.0367659,0.0367659,10000.0
3081,438012,1478666522,LUCKYPEPE,611.0,USD,22.148139,0.036249,10000.0
4502,444677,1482461516,LUCKYPEPE,5.0,USD,1.212,0.2424,10000.0
4882,446494,1483481099,LUCKYPEPE,5.0,USD,1.158,0.2316,10000.0
5301,448229,1484447583,LUCKYPEPE,1.0,USD,0.196,0.196,10000.0
5480,448690,1484688288,LUCKYPEPE,1.0,USD,0.19306,0.19306,10000.0
5525,448819,1484761166,LUCKYPEPE,1.0,USD,0.19502,0.19502,10000.0
5939,449888,1485321471,LUCKYPEPE,30.0,USD,1.683,0.0561,10000.0
6255,450528,1485672985,LUCKYPEPE,5.0,USD,0.41895,0.08379,10000.0
6260,450530,1485674580,LUCKYPEPE,8.0,USD,0.67032,0.08379,10000.0
6681,451318,1486101171,LUCKYPEPE,10.0,USD,1.6,0.16,10000.0
6690,451378,1486134200,LUCKYPEPE,1.0,USD,0.448562,0.448562,10000.0
6743,451546,1486222713,LUCKYPEPE,2.0,USD,1.201064,0.600532,10000.0
6748,451569,1486240947,LUCKYPEPE,2.0,USD,0.336,0.168,10000.0
7466,452758,1486940852,LUCKYPEPE,10.0,USD,1.95072,0.195072,10000.0
7484,452764,1486944460,LUCKYPEPE,1.0,USD,0.6096,0.6096,10000.0
7511,452803,1486966031,LUCKYPEPE,1.0,USD,0.6543599999999999,0.6543599999999999,10000.0
7676,453061,1487097616,LUCKYPEPE,4.0,USD,4.3632,1.0908,10000.0
7746,453076,1487104868,LUCKYPEPE,99.0,USD,1.079892,0.010908,10000.0
7822,453115,1487127701,LUCKYPEPE,3.0,USD,2.727,0.909,10000.0
7906,453187,1487176587,LUCKYPEPE,19.0,USD,28.707708,1.510932,10000.0
9224,454444,1487924390,LUCKYPEPE,2.0,USD,0.05242,0.02621,10000.0
9272,454531,1487968254,LUCKYPEPE,1.0,USD,1.302637,1.302637,10000.0
10758,456434,1489054542,LUCKYPEPE,3.0,USD,1.847151,0.615717,10000.0
11014,456816,1489275979,LUCKYPEPE,1.0,USD,0.7005600000000001,0.7005600000000001,10000.0
11955,458287,1490115370,LUCKYPEPE,5.0,USD,3.30925,0.66185,10000.0
12127,458509,1490242368,LUCKYPEPE,8.0,USD,5.3832,0.6729,10000.0
12635,459142,1490600132,LUCKYPEPE,3.0,USD,2.9986200000000003,0.99954,10000.0
12938,459561,1490846138,LUCKYPEPE,1.0,USD,1.18422,1.18422,10000.0
13345,460013,1491113709,LUCKYPEPE,10.0,USD,4.236999999999999,0.4236999999999999,10000.0
13680,460492,1491385633,LUCKYPEPE,3.0,USD,2.0889,0.6963,10000.0
13862,461076,1491716706,LUCKYPEPE,5.0,USD,1.9116,0.38232,10000.0
13998,461338,1491871771,LUCKYPEPE,10.0,USD,4.8588000000000005,0.48588,10000.0
14051,461380,1491888339,LUCKYPEPE,1.0,USD,0.4858800000000001,0.4858800000000001,10000.0
14126,461716,1492085338,LUCKYPEPE,10.0,USD,4.3011,0.43011000000000005,10000.0
14340,462113,1492327050,LUCKYPEPE,10.0,USD,6.39595,0.639595,10000.0
15410,465053,1494049010,LUCKYPEPE,1.0,USD,0.5804400000000001,0.5804400000000001,10000.0
15451,465244,1494148220,LUCKYPEPE,1.0,USD,0.6632399999999999,0.6632399999999999,10000.0
15953,466498,1494831797,LUCKYPEPE,1.0,USD,1.15212,1.15212,10000.0
15969,466538,1494856078,LUCKYPEPE,9.0,USD,10.801125,1.200125,10000.0
16000,466673,1494931337,LUCKYPEPE,1.0,USD,1.16,1.16,10000.0
16040,466874,1495051760,LUCKYPEPE,1.0,USD,1.201125,1.201125,10000.0
16057,466924,1495082889,LUCKYPEPE,1.0,USD,1.201125,1.201125,10000.0
16122,467263,1495270060,LUCKYPEPE,2.0,USD,3.71,1.855,10000.0
16232,467542,1495429472,LUCKYPEPE,20.0,USD,20.1204,1.0060200000000001,10000.0
16512,468363,1495884061,LUCKYPEPE,2.0,USD,1.789536,0.894768,10000.0
16673,468680,1496053585,LUCKYPEPE,20.0,USD,17.924,0.8962,10000.0
16890,469584,1496510505,LUCKYPEPE,64.0,USD,63.57504,0.99336,10000.0
16891,469584,1496510505,LUCKYPEPE,31.0,USD,25.6618,0.8278,10000.0
16960,469871,1496666958,LUCKYPEPE,24.0,USD,24.4512,1.0188,10000.0
17274,471335,1497501207,LUCKYPEPE,36.0,USD,20.491200000000006,0.5692000000000002,10000.0
17526,472267,1498057485,LUCKYPEPE,11.0,USD,8.417200000000001,0.7652000000000001,10000.0
17962,473955,1499048912,LUCKYPEPE,4.0,USD,5.788664,1.447166,10000.0
18931,475470,1499865421,LUCKYPEPE,2.0,USD,2.382514,1.191257,10000.0
19519,476732,1500571798,LUCKYPEPE,10.0,USD,10.83544,1.083544,10000.0
19765,476812,1500619937,LUCKYPEPE,4.0,USD,5.516223999999999,1.3790559999999996,10000.0
19766,476812,1500619937,LUCKYPEPE,3.0,USD,3.250632,1.083544,10000.0
21131,477563,1501019902,LUCKYPEPE,2.0,USD,2.0982060000000002,1.0491030000000001,10000.0
22116,479803,1502279010,LUCKYPEPE,1.0,USD,3.50525,3.50525,10000.0
22232,479851,1502312659,LUCKYPEPE,10.0,USD,66.17912,6.617912,10000.0
22642,481055,1503033602,LUCKYPEPE,4.0,USD,10.32768,2.58192,10000.0
23398,483031,1504299344,LUCKYPEPE,1.0,USD,2.625594,2.625594,10000.0
24627,489326,1507712977,LUCKYPEPE,2.0,USD,4.540666000000001,2.2703330000000004,10000.0
24813,489886,1508039803,LUCKYPEPE,1.0,USD,6.244576,6.244576,10000.0
25005,491070,1508639715,LUCKYPEPE,1.0,USD,4.50877455,4.50877455,10000.0
25141,492529,1509470786,LUCKYPEPE,4.0,USD,16.4056,4.1014,10000.0
25586,499106,1513188753,LUCKYPEPE,13.0,USD,230.3418,17.718600000000006,10000.0
17996,474059,1499101035,LUKEJRPEPE,2.0,USD,21.280032000000002,10.640016000000001,500.0
18016,474075,1499107266,LUKEJRPEPE,4.0,USD,42.560064000000004,10.640016000000001,500.0
18026,474081,1499109447,LUKEJRPEPE,1.0,USD,10.640016000000001,10.640016000000001,500.0
18096,474202,1499180029,LUKEJRPEPE,1.0,USD,11.644344,11.644344,500.0
18273,474408,1499295002,LUKEJRPEPE,1.0,USD,11.562426,11.562426,500.0
18824,475187,1499723017,LUKEJRPEPE,1.0,USD,4.8004000000000016,4.8004000000000016,500.0
19334,476599,1500504250,LUKEJRPEPE,2.0,USD,14.368284,7.184142,500.0
19679,476773,1500600837,LUKEJRPEPE,8.0,USD,74.975616,9.371952,500.0
20475,477047,1500750302,LUKEJRPEPE,90.0,USD,3234.6,35.94,500.0
22095,479691,1502206162,LUKEJRPEPE,10.0,USD,124.34553,12.434553,500.0
23779,484537,1505069060,LUKEJRPEPE,5.0,USD,52.86708,10.573416,500.0
12830,459425,1490765341,LUPEPEN,5.0,USD,34.145250000000004,6.8290500000000005,100.0
12844,459439,1490774979,LUPEPEN,4.0,USD,21.0528,5.2632,100.0
12858,459446,1490780632,LUPEPEN,1.0,USD,6.53514,6.53514,100.0
12862,459448,1490783733,LUPEPEN,5.0,USD,32.6757,6.53514,100.0
12866,459460,1490788187,LUPEPEN,2.0,USD,13.07028,6.53514,100.0
12874,459475,1490794890,LUPEPEN,2.0,USD,13.07028,6.53514,100.0
12961,459581,1490855979,LUPEPEN,1.0,USD,6.9737399999999985,6.9737399999999985,100.0
13290,459979,1491097804,LUPEPEN,1.0,USD,6.736829999999999,6.736829999999999,100.0
13666,460478,1491376526,LUPEPEN,1.0,USD,5.523980000000001,5.523980000000001,100.0
13814,460938,1491640017,LUPEPEN,3.0,USD,6.59502,2.19834,100.0
13821,460971,1491657153,LUPEPEN,10.0,USD,21.9834,2.19834,100.0
13825,460998,1491671562,LUPEPEN,6.0,USD,13.19004,2.19834,100.0
13987,461260,1491827189,LUPEPEN,1.0,USD,2.793810000000001,2.793810000000001,100.0
14022,461366,1491884154,LUPEPEN,5.0,USD,13.96905,2.79381,100.0
14073,461430,1491917310,LUPEPEN,15.0,USD,48.10679999999999,3.2071199999999997,100.0
14100,461560,1491988467,LUPEPEN,16.0,USD,71.6272,4.4767,100.0
14441,462189,1492377209,LUPEPEN,1.0,USD,5.2932,5.2932,100.0
14963,463368,1493081814,LUPEPEN,8.0,USD,42.7104,5.3388,100.0
15758,466117,1494635638,LUPEPEN,1.0,USD,10.3425,10.3425,100.0
15810,466307,1494739400,LUPEPEN,1.0,USD,12.057,12.057,100.0
15955,466500,1494832635,LUPEPEN,2.0,USD,23.0424,11.5212,100.0
17658,472600,1498250888,LUPEPEN,3.0,USD,81.3225,27.1075,100.0
20215,476941,1500693158,LUPEPEN,4.0,USD,97.2426,24.31065,100.0
20218,476941,1500693158,LUPEPEN,1.0,USD,20.85825,20.85825,100.0
20854,477225,1500838785,LUPEPEN,3.0,USD,84.52197000000002,28.17399000000001,100.0
18719,474999,1499637706,MADARAPEPE,4.0,USD,23.3424,5.8356,1000.0
19350,476614,1500512979,MADARAPEPE,2.0,USD,9.7083,4.85415,1000.0
20141,476921,1500681717,MADARAPEPE,1.0,USD,6.47325,6.47325,1000.0
20163,476925,1500684688,MADARAPEPE,1.0,USD,6.47325,6.47325,1000.0
21635,478358,1501472188,MADARAPEPE,1.0,USD,4.9626,4.9626,1000.0
11534,457603,1489726708,MADMAXPEPE,1.0,USD,0.9053,0.9053,225.0
11535,457607,1489728804,MADMAXPEPE,4.0,USD,3.6212,0.9053,225.0
11544,457627,1489737313,MADMAXPEPE,5.0,USD,4.83725,0.96745,225.0
11565,457647,1489748465,MADMAXPEPE,3.0,USD,3.561975,1.187325,225.0
11572,457650,1489749520,MADMAXPEPE,6.0,USD,7.12395,1.187325,225.0
11574,457650,1489749520,MADMAXPEPE,2.0,USD,2.37465,1.187325,225.0
11600,457691,1489772463,MADMAXPEPE,5.0,USD,6.376375,1.2752750000000002,225.0
11641,457737,1489800724,MADMAXPEPE,3.0,USD,3.825825,1.275275,225.0
11714,457799,1489826123,MADMAXPEPE,2.0,USD,2.47108,1.23554,225.0
11724,457843,1489852069,MADMAXPEPE,3.0,USD,3.2973,1.0991,225.0
11792,457925,1489905187,MADMAXPEPE,1.0,USD,1.23554,1.23554,225.0
11971,458319,1490136218,MADMAXPEPE,1.0,USD,1.370975,1.370975,225.0
12029,458397,1490186230,MADMAXPEPE,2.0,USD,3.65609,1.828045,225.0
13777,460765,1491543968,MADMAXPEPE,1.0,USD,2.786322,2.786322,225.0
13917,461175,1491775500,MADMAXPEPE,3.0,USD,9.715608,3.238536,225.0
15310,464695,1493845804,MADMAXPEPE,3.0,USD,9.874116,3.2913720000000004,225.0
20810,477222,1500837220,MADMAXPEPE,2.0,USD,33.34200000000001,16.671000000000006,225.0
20813,477222,1500837220,MADMAXPEPE,2.0,USD,29.607696000000004,14.803848000000002,225.0
253,431606,1474889079,MAGICPEPEYE,2.0,USD,6.201999999999999,3.1009999999999995,300.0
268,431648,1474913591,MAGICPEPEYE,5.0,USD,16.612499999999994,3.322499999999999,300.0
269,431648,1474913591,MAGICPEPEYE,5.0,USD,17.72,3.544,300.0
270,431648,1474913591,MAGICPEPEYE,3.0,USD,9.302999999999999,3.1010000000000004,300.0
